ticker,volume,open,close,high,low,window_start,transactions
A,1282422,146.68,146.19,147.955,144.15,1668747600000000000,22823
AA,3923696,48.18,47.31,48.57,46.72,1668747600000000000,38545
AAA,0,24.26,24.26,24.26,24.26,1668747600000000000,0
AAAU,1968666,17.425,17.35,17.45,17.345,1668747600000000000,1534
AAC,8892,9.99,10,10,9.99,1668747600000000000,86
AAC.U,1130,10.01,10.01,10.01,10.01,1668747600000000000,8
AAC.WS,200,0.05,0.05,0.05,0.05,1668747600000000000,1
AACG,20078,1.68,1.78,1.86,1.68,1668747600000000000,152
AACIW,6693,0.0335,0.0335,0.0335,0.0335,1668747600000000000,2
AADI,87260,13.24,13.28,13.89,13.1,1668747600000000000,1405
AADR,2504,48.06,48,48.06,47.8,1668747600000000000,23
AAIC,73428,3.05,3.05,3.23,3,1668747600000000000,414
AAICpB,11933,17.885,19.25,19.4418,17.79,1668747600000000000,72
AAICpC,783,21.4,21.26,21.4,21.26,1668747600000000000,17
AAL,25770908,14.26,14.05,14.575,13.92,1668747600000000000,73991
AAMpA,10595,24.89,24.65,24.89,24.32,1668747600000000000,136
AAMpB,8548,24.82,24.71,25,24.58,1668747600000000000,132
AAMC,1154,19.8,19.37,19.8,18.91,1668747600000000000,23
AAME,2320,3.07,3.02,3.07,3.01,1668747600000000000,30
AAN,414629,10.67,11.05,11.06,10.5,1668747600000000000,5156
AAOI,64237,2.18,2.13,2.205,2.12,1668747600000000000,605
AAON,184871,80.89,78.76,80.89,78.47,1668747600000000000,5185
AAP,1681962,149.68,147.5,150.27,145.59,1668747600000000000,38708
AAPB,1973,20.55,20.4351,20.63,20.36,1668747600000000000,33
AAPD,144234,26,26.28,26.4217,26,1668747600000000000,549
AAPL,74514776,152.305,151.29,152.7,149.97,1668747600000000000,514082
AAPU,23935,21.61,21.34,21.61,21.13,1668747600000000000,246
AAQC,20273,10.015,10.02,10.02,10.01,1668747600000000000,136
AAQC.U,50658,10.015,10.0101,10.02,10.005,1668747600000000000,47
AAT,369571,28.55,28.82,28.88,28.15,1668747600000000000,4918
AATC,41498,4.41,4.68,4.9499,4.41,1668747600000000000,290
AAU,246111,0.255,0.2445,0.255,0.2335,1668747600000000000,968
AAWW,262793,100.78,100.64,100.81,100.07,1668747600000000000,4303
AAXJ,299970,64.02,63.75,64.02,63.5,1668747600000000000,3618
AB,228932,39.9,39.4,40.0909,39.275,1668747600000000000,2944
ABB,1599562,30.69,30.72,30.87,30.55,1668747600000000000,11867
ABBV,5653548,153.67,154.98,155.64,153.67,1668747600000000000,73312
ABC,1490333,160,162,162,159.11,1668747600000000000,27646
ABCB,290264,52.37,52.02,52.37,51.48,1668747600000000000,7524
ABCL,1374006,14.4,14.16,14.42,14.01,1668747600000000000,13821
ABCM,272223,16.63,16.38,16.7275,16.32,1668747600000000000,2803
ABEO,371092,3.98,4.04,4.19,3.9,1668747600000000000,2337
ABEQ,6844,27.74,27.7841,27.84,27.6697,1668747600000000000,44
ABEV,34767163,2.89,2.87,2.927,2.86,1668747600000000000,39180
ABG,166753,182.77,178.36,182.77,172.35,1668747600000000000,6258
ABIO,15403,2.02,2.0024,2.02,1.9508,1668747600000000000,111
ABM,259754,45.62,45.47,45.755,45,1668747600000000000,5635
ABMD,1677727,376.98,377.29,377.78,376.26,1668747600000000000,20758
ABNB,5851410,100.84,97.77,100.84,96.6,1668747600000000000,79012
ABOS,61124,6.67,6.08,6.67,5.96,1668747600000000000,1176
ABR,1588417,14.23,14.31,14.31,13.97,1668747600000000000,11069
ABRpD,15817,18.75,18.265,18.8394,18,1668747600000000000,118
ABRpE,20643,17.59,17.57,17.59,17.446,1668747600000000000,162
ABRpF,6425,18.84,18.65,18.98,18.64,1668747600000000000,82
ABSI,448746,2.63,2.26,2.63,2.18,1668747600000000000,4173
ABST,77004,9.39,9.44,9.5,9.23,1668747600000000000,874
ABT,3899794,103.52,103.87,104.19,102.94,1668747600000000000,41180
ABUS,1184839,2.87,2.85,2.87,2.73,1668747600000000000,6907
ABVC,36503,0.771,0.742,0.78,0.7361,1668747600000000000,104
AC,1133,40.45,40.71,40.71,40.45,1668747600000000000,80
ACA,180311,60.25,59.42,60.44,58.65,1668747600000000000,4283
ACAB,370,10.09,10.09,10.09,10.08,1668747600000000000,5
ACACU,165,10.09,10.09,10.09,10.09,1668747600000000000,11
ACAD,757247,15.31,15.15,15.42,15,1668747600000000000,8637
ACAHW,293,0.06,0.06,0.06,0.06,1668747600000000000,5
ACAX,1130,9.94,9.94,9.94,9.94,1668747600000000000,3
ACAXR,400,0.11,0.11,0.11,0.11,1668747600000000000,4
ACB,9423327,1.46,1.35,1.46,1.33,1668747600000000000,14937
ACBA,1004,10.55,10.55,10.55,10.55,1668747600000000000,14
ACCD,476035,8.65,8.32,8.65,8.21,1668747600000000000,7203
ACCO,585087,5.4,5.31,5.41,5.29,1668747600000000000,5028
ACDC,410555,25.47,25.36,25.56,24.37,1668747600000000000,5513
ACDCW,35316,0.05965,0.0564,0.05965,0.051,1668747600000000000,38
ACDI,2135,10.24,10.23,10.24,10.23,1668747600000000000,8
ACDI.U,100,10.22,10.22,10.22,10.22,1668747600000000000,1
ACDI.WS,9900,0.0175,0.0175,0.0175,0.0175,1668747600000000000,1
ACEL,260360,9.02,8.82,9.05,8.78,1668747600000000000,3545
ACER,53825,1.18,1.18,1.22,1.17,1668747600000000000,231
ACES,125895,56.13,55.07,56.13,54.576,1668747600000000000,488
ACET,744602,17.33,17.57,17.67,16.77,1668747600000000000,8789
ACEV,54293,10.3,10.5,10.615,10.21,1668747600000000000,347
ACEVU,6168,10.51,10.3,10.8,10.16,1668747600000000000,80
ACEVW,4505,0.18,0.159,0.18,0.1111,1668747600000000000,20
ACGL,2011826,56.84,57.67,57.785,56.78,1668747600000000000,25790
ACGLN,37986,18.56,18.74,18.74,18.33,1668747600000000000,319
ACGLO,11844,21.81,21.87,21.92,21.7,1668747600000000000,198
ACHC,359251,82.34,83.34,84,82.08,1668747600000000000,9254
ACHL,7732,1.9341,1.85,1.9341,1.8245,1668747600000000000,103
ACHR,995835,2.6,2.47,2.61,2.42,1668747600000000000,5641
ACHR.WS,28419,0.44,0.4,0.44,0.4,1668747600000000000,49
ACHV,75772,2.25,2.39,2.5,2.24,1668747600000000000,448
ACI,6181101,20.73,20.52,20.84,20.3,1668747600000000000,29833
ACII,49818,10.04,10.045,10.05,10.04,1668747600000000000,358
ACII.U,6300,9.91,10.0301,10.04,9.91,1668747600000000000,4
ACIO,118186,30.04,29.86,30.04,29.72,1668747600000000000,219
ACIU,27293,3.04,2.93,3.04,2.81,1668747600000000000,431
ACIW,761027,21.24,20.59,21.34,20.535,1668747600000000000,9495
ACLS,261050,78.35,76.59,78.77,76.0385,1668747600000000000,6345
ACLX,275183,19.9,21.28,21.47,19.745,1668747600000000000,4712
ACM,792496,80,79.87,80.39,79.1,1668747600000000000,11290
ACMR,627522,9.23,9.11,9.56,8.8701,1668747600000000000,7133
ACN,1311182,290.61,286.5,290.9049,283.04,1668747600000000000,29568
ACNB,11415,39.22,39.29,39.2983,38.57,1668747600000000000,259
ACNT,16587,11,11,11.3,11,1668747600000000000,144
ACON,28609,0.776,0.8201,0.8794,0.7552,1668747600000000000,179
ACONW,509,0.1716,0.1716,0.1716,0.1716,1668747600000000000,2
ACOR,147301,0.674,0.638,0.674,0.62,1668747600000000000,528
ACP,135556,6.79,6.79,6.86,6.765,1668747600000000000,655
ACPpA,2106,21.78,21.708,21.78,21.33,1668747600000000000,15
ACQR,495,10.025,10,10.025,10,1668747600000000000,4
ACQRU,2376,10.02,10.02,10.02,10.01,1668747600000000000,19
ACQRW,16933,0.08,0.035,0.08,0.03,1668747600000000000,44
ACR,4804,9.74,10,10,9.74,1668747600000000000,64
ACRpC,5572,21.6,21.4972,21.846,21.4972,1668747600000000000,47
ACRpD,1138,18.56,18.56,18.75,18.56,1668747600000000000,14
ACRE,584633,11.95,11.77,11.95,11.67,1668747600000000000,5223
ACRO,100,9.85,9.85,9.85,9.85,1668747600000000000,1
ACRO.WS,500,0.0747,0.0747,0.0747,0.0747,1668747600000000000,5
